Date,Week,StressDay,Treatment,Colony,Reef,Plate,RackRep,Frag,Table,Temperature,ID,Time,Notes
20190624,14,13,Single,1,,1_1_P01,10,1_1_28,A,Ambient,523,2020,
20190624,14,13,Single,1,,1_1_P01,8,1_1_7,A,Ambient,522,2020,
20190624,14,13,Single,1,,1_1_P01,4,1_1_8,A,Ambient,514,2020,
20190624,14,13,Single,1,,1_1_P01,1,2_1_55,A,Ambient,520,2020,
20190624,14,13,Single,1,,1_1_P02,5,1_1_12,D,High,89,1836,
20190624,14,13,Single,1,,1_1_P02,4,1_1_14,D,High,90,1836,
20190624,14,13,Single,1,,1_1_P02,9,1_1_16,D,High,85,1836,
20190624,14,13,Single,1,,1_1_P02,10,1_1_22,D,High,87,1836,
20190624,14,13,Single,1,,1_1_P02,7,1_1_27,D,High,93,1836,
20190624,14,13,Single,1,,1_1_P02,2,1_1_32,D,High,91,1836,
20190624,14,13,Single,1,,1_1_P02,8,1_1_39,D,High,92,1836,
20190624,14,13,Single,1,,1_1_P02,6,1_1_4,D,High,86,1836,
20190624,14,13,Single,1,,1_1_P02,3,1_1_6,D,High,88,1836,
20190624,14,13,Single,1,,1_1_P02,1,1_1_9,D,High,84,1836,
20190624,14,13,Single,1,,1_1_P03,1,1_1_10,B,Ambient,403,1950,
20190624,14,13,Single,1,,1_1_P03,2,1_1_11,B,Ambient,395,1950,
20190624,14,13,Single,1,,1_1_P03,4,1_1_15,B,Ambient,401,1950,
20190624,14,13,Single,1,,1_1_P03,3,1_1_24,B,Ambient,NA,NA,DEAD
20190624,14,13,Single,1,,1_1_P03,5,1_1_26,B,Ambient,394,1950,
20190624,14,13,Single,1,,1_1_P03,9,1_1_29,B,Ambient,396,1950,
20190624,14,13,Single,1,,1_1_P03,6,1_1_31,B,Ambient,402,1950,
20190624,14,13,Single,1,,1_1_P03,8,1_1_33,B,Ambient,399,1950,
20190624,14,13,Single,1,,1_1_P03,10,1_1_37,B,Ambient,398,1950,
20190624,14,13,Single,1,,1_1_P03,7,1_1_40,B,Ambient,397,1950,
20190624,14,13,Single,1,,1_1_P04,10,1_1_20,C,High,253,1914,
20190624,14,13,Single,1,,1_1_P04,7,1_1_25,C,High,251,1914,
20190624,14,13,Single,1,,1_1_P04,2,1_1_30,C,High,246,1914,
20190624,14,13,Single,1,,1_1_P04,9,1_1_34,C,High,247,1914,
20190624,14,13,Single,1,,1_1_P04,8,1_1_36,C,High,248,1914,
20190624,14,13,Single,1,,1_1_P04,5,1_1_38,C,High,245,1914,
20190624,14,13,Single,1,,1_1_P04,6,1_1_5,C,High,250,1914,
20190624,14,13,Single,1,,1_1_P04,1,1_1_61,C,High,252,1914,
20190624,14,13,Single,1,,1_1_P04,3,1_1_62,C,High,249,1914,
20190624,14,13,Single,1,,1_1_P04,4,1_1_63,C,High,244,1914,
20190624,14,13,Single,12,,1_12_P01,3,1_12_10,C,High,204,1905,
20190624,14,13,Single,12,,1_12_P01,10,1_12_15,C,High,212,1905,
20190624,14,13,Single,12,,1_12_P01,9,1_12_16,C,High,209,1905,
20190624,14,13,Single,12,,1_12_P01,7,1_12_19,C,High,211,1905,
20190624,14,13,Single,12,,1_12_P01,8,1_12_21,C,High,213,1905,
20190624,14,13,Single,12,,1_12_P01,1,1_12_36,C,High,205,1905,
20190624,14,13,Single,12,,1_12_P01,2,1_12_37,C,High,210,1905,
20190624,14,13,Single,12,,1_12_P01,5,1_12_6,C,High,208,1905,
20190624,14,13,Single,12,,1_12_P01,6,1_12_8,C,High,206,1905,
20190624,14,13,Single,12,,1_12_P01,4,1_12_9,C,High,207,1905,
20190624,14,13,Single,12,,1_12_P02,10,1_12_14,D,High,128,1846,
20190624,14,13,Single,12,,1_12_P02,3,1_12_18,D,High,131,1846,mislabeled as 1_1_18
20190624,14,13,Single,12,,1_12_P02,4,1_12_2,D,High,124,1846,
20190624,14,13,Single,12,,1_12_P02,6,1_12_20,D,High,130,1846,
20190624,14,13,Single,12,,1_12_P02,7,1_12_29,D,High,125,1846,
20190624,14,13,Single,12,,1_12_P02,8,1_12_32,D,High,129,1846,
20190624,14,13,Single,12,,1_12_P02,2,1_12_34,D,High,126,1846,
20190624,14,13,Single,12,,1_12_P02,9,1_12_61,D,High,132,1846,
20190624,14,13,Single,12,,1_12_P02,5,1_12_62,D,High,127,1846,
20190624,14,13,Single,12,,1_12_P02,1,1_12_63,D,High,133,1846,
20190624,14,13,Single,12,,1_12_P03,1,1_12_17,B,Ambient,333,1934,
20190624,14,13,Single,12,,1_12_P03,8,1_12_22,B,Ambient,325,1934,
20190624,14,13,Single,12,,1_12_P03,10,1_12_26,B,Ambient,326,1934,
20190624,14,13,Single,12,,1_12_P03,7,1_12_27,B,Ambient,331,1934,
20190624,14,13,Single,12,,1_12_P03,6,1_12_28,B,Ambient,328,1934,
20190624,14,13,Single,12,,1_12_P03,4,1_12_31,B,Ambient,330,1934,
20190624,14,13,Single,12,,1_12_P03,5,1_12_33,B,Ambient,332,1934,
20190624,14,13,Single,12,,1_12_P03,9,1_12_35,B,Ambient,327,1934,
20190624,14,13,Single,12,,1_12_P03,3,1_12_40,B,Ambient,324,1934,
20190624,14,13,Single,12,,1_12_P03,2,1_12_7,B,Ambient,329,1934,
20190624,14,13,Single,12,,1_12_P04,5,1_12_1,A,Ambient,511,2017,
20190624,14,13,Single,12,,1_12_P04,3,1_12_12,A,Ambient,506,2017,
20190624,14,13,Single,12,,1_12_P04,8,1_12_23,A,Ambient,510,2017,
20190624,14,13,Single,12,,1_12_P04,10,1_12_25,A,Ambient,508,2017,
20190624,14,13,Single,12,,1_12_P04,4,1_12_30,A,Ambient,512,2017,
20190624,14,13,Single,12,,1_12_P04,2,1_12_38,A,Ambient,504,2017,
20190624,14,13,Single,12,,1_12_P04,7,1_12_4,A,Ambient,513,2017,
20190624,14,13,Single,12,,1_12_P04,6,1_12_64,A,Ambient,505,2017,"label is 1_4_64, but the correct label is 1_12_64"
20190624,14,13,Single,12,,1_12_P04,9,1_12_65,A,Ambient,509,2017,
20190624,14,13,Single,12,,1_12_P04,1,1_12_66,A,Ambient,507,2017,
20190624,14,13,Single,2,,1_2_P01,9,1_2_10,A,Ambient,569,2030,
20190624,14,13,Single,2,,1_2_P01,6,1_2_13,A,Ambient,567,2030,
20190624,14,13,Single,2,,1_2_P01,7,1_2_14,A,Ambient,571,2030,
20190624,14,13,Single,2,,1_2_P01,10,1_2_2,A,Ambient,573,2030,
20190624,14,13,Single,2,,1_2_P01,8,1_2_20,A,Ambient,568,2030,
20190624,14,13,Single,2,,1_2_P01,4,1_2_23,A,Ambient,574,2030,
20190624,14,13,Single,2,,1_2_P01,1,1_2_24,A,Ambient,570,2030,
20190624,14,13,Single,2,,1_2_P01,2,1_2_31,A,Ambient,572,2030,
20190624,14,13,Single,2,,1_2_P01,3,1_2_34,A,Ambient,565,2030,
20190624,14,13,Single,2,,1_2_P01,5,1_2_35A,A,Ambient,566,2030,
20190624,14,13,Single,2,,1_2_P02,9,1_2_1,B,Ambient,421,1956,
20190624,14,13,Single,2,,1_2_P02,10,1_2_11,B,Ambient,416,1956,
20190624,14,13,Single,2,,1_2_P02,4,1_2_17,B,Ambient,415,1956,
20190624,14,13,Single,2,,1_2_P02,5,1_2_18,B,Ambient,419,1956,
20190624,14,13,Single,2,,1_2_P02,8,1_2_19,B,Ambient,423,1956,
20190624,14,13,Single,2,,1_2_P02,6,1_2_22,B,Ambient,417,1956,
20190624,14,13,Single,2,,1_2_P02,1,1_2_32,B,Ambient,420,1956,
20190624,14,13,Single,2,,1_2_P02,2,1_2_37,B,Ambient,422,1956,
20190624,14,13,Single,2,,1_2_P02,3,1_2_61,B,Ambient,414,1956,
20190624,14,13,Single,2,,1_2_P02,7,1_2_8,B,Ambient,418,1956,
20190624,14,13,Single,2,,1_2_P03,5,1_2_15,C,High,269,1920,
20190624,14,13,Single,2,,1_2_P03,7,1_2_26,C,High,266,1920,
20190624,14,13,Single,2,,1_2_P03,3,1_2_28,C,High,267,1920,
20190624,14,13,Single,2,,1_2_P03,4,1_2_3,C,High,NA,NA,DEAD
20190624,14,13,Single,2,,1_2_P03,1,1_2_30,C,High,272,1920,
20190624,14,13,Single,2,,1_2_P03,6,1_2_38,C,High,NA,NA,DEAD
20190624,14,13,Single,2,,1_2_P03,8,1_2_4,C,High,273,1920,
20190624,14,13,Single,2,,1_2_P03,9,1_2_49,C,High,265,1920,
20190624,14,13,Single,2,,1_2_P03,10,1_2_60,C,High,264,1920,
20190624,14,13,Single,2,,1_2_P03,2,1_2_9,C,High,270,1920,
20190624,14,13,Single,2,,1_2_P04,10,1_2_12,D,High,120,1843,
20190624,14,13,Single,2,,1_2_P04,1,1_2_16,D,High,121,1843,
20190624,14,13,Single,2,,1_2_P04,9,1_2_21,D,High,123,1843,
20190624,14,13,Single,2,,1_2_P04,3,1_2_25,D,High,115,1843,
20190624,14,13,Single,2,,1_2_P04,5,1_2_27,D,High,118,1843,
20190624,14,13,Single,2,,1_2_P04,8,1_2_29,D,High,116,1843,
20190624,14,13,Single,2,,1_2_P04,7,1_2_35B,D,High,114,1843,
20190624,14,13,Single,2,,1_2_P04,4,1_2_36,D,High,122,1843,
20190624,14,13,Single,2,,1_2_P04,2,1_2_6,D,High,119,1843,
20190624,14,13,Single,2,,1_2_P04,6,1_2_7,D,High,117,1843,
20190624,14,13,Single,23,,1_23_P01,2,1_23_12,B,Ambient,384,1948,
20190624,14,13,Single,23,,1_23_P01,8,1_23_15,B,Ambient,387,1948,
20190624,14,13,Single,23,,1_23_P01,5,1_23_17,B,Ambient,393,1948,
20190624,14,13,Single,23,,1_23_P01,3,1_23_25,B,Ambient,389,1948,
20190624,14,13,Single,23,,1_23_P01,4,1_23_32,B,Ambient,391,1948,
20190624,14,13,Single,23,,1_23_P01,9,1_23_36,B,Ambient,390,1948,
20190624,14,13,Single,23,,1_23_P01,7,1_23_37,B,Ambient,385,1948,
20190624,14,13,Single,23,,1_23_P01,1,1_23_39,B,Ambient,388,1948,
20190624,14,13,Single,23,,1_23_P01,6,1_23_41,B,Ambient,386,1948,
20190624,14,13,Single,23,,1_23_P01,10,1_23_7,B,Ambient,392,1948,
20190624,14,13,Single,23,,1_23_P02,3,1_23_11,C,High,240,1912,
20190624,14,13,Single,23,,1_23_P02,8,1_23_14,C,High,243,1912,
20190624,14,13,Single,23,,1_23_P02,9,1_23_21,C,High,234,1912,
20190624,14,13,Single,23,,1_23_P02,1,1_23_24,C,High,241,1912,
20190624,14,13,Single,23,,1_23_P02,6,1_23_27,C,High,237,1912,
20190624,14,13,Single,23,,1_23_P02,10,1_23_28,C,High,235,1912,
20190624,14,13,Single,23,,1_23_P02,7,1_23_33,C,High,238,1912,
20190624,14,13,Single,23,,1_23_P02,5,1_23_4,C,High,236,1912,
20190624,14,13,Single,23,,1_23_P02,2,1_23_5,C,High,239,1912,
20190624,14,13,Single,23,,1_23_P02,4,1_23_9,C,High,242,1912,
20190624,14,13,Single,23,,1_23_P03,5,1_23_13,A,Ambient,562,2029,
20190624,14,13,Single,23,,1_23_P03,7,1_23_2,A,Ambient,557,2029,
20190624,14,13,Single,23,,1_23_P03,8,1_23_20,A,Ambient,563,2029,
20190624,14,13,Single,23,,1_23_P03,1,1_23_29,A,Ambient,560,2029,
20190624,14,13,Single,23,,1_23_P03,4,1_23_31,A,Ambient,558,2029,
20190624,14,13,Single,23,,1_23_P03,9,1_23_34,A,Ambient,564,2029,
20190624,14,13,Single,23,,1_23_P03,3,1_23_35,A,Ambient,556,2029,
20190624,14,13,Single,23,,1_23_P03,6,1_23_38,A,Ambient,555,2029,
20190624,14,13,Single,23,,1_23_P03,10,1_23_40,A,Ambient,561,2029,
20190624,14,13,Single,23,,1_23_P03,2,1_23_6,A,Ambient,559,2029,
20190624,14,13,Single,23,,1_23_P04,6,1_23_1,D,High,111,1841,
20190624,14,13,Single,23,,1_23_P04,9,1_23_10,D,High,107,1841,
20190624,14,13,Single,23,,1_23_P04,7,1_23_18,D,High,108,1841,
20190624,14,13,Single,23,,1_23_P04,4,1_23_19,D,High,109,1841,
20190624,14,13,Single,23,,1_23_P04,8,1_23_22,D,High,105,1841,
20190624,14,13,Single,23,,1_23_P04,2,1_23_23,D,High,113,1841,
20190624,14,13,Single,23,,1_23_P04,3,1_23_3,D,High,104,1841,
20190624,14,13,Single,23,,1_23_P04,10,1_23_30,D,High,112,1841,
20190624,14,13,Single,23,,1_23_P04,1,1_23_61,D,High,110,1841,
20190624,14,13,Single,23,,1_23_P04,5,1_23_8,D,High,106,1841,
20190624,14,13,Single,24,,1_24_P01,3,1_24_17,C,High,NA,NA,DEAD
20190624,14,13,Single,24,,1_24_P01,5,1_24_19,C,High,NA,NA,DEAD
20190624,14,13,Single,24,,1_24_P01,9,1_24_20,C,High,NA,NA,DEAD
20190624,14,13,Single,24,,1_24_P01,1,1_24_25,C,High,NA,NA,DEAD
20190624,14,13,Single,24,,1_24_P01,7,1_24_26,C,High,NA,NA,DEAD
20190624,14,13,Single,24,,1_24_P01,10,1_24_3,C,High,NA,NA,DEAD
20190624,14,13,Single,24,,1_24_P01,8,1_24_30,C,High,NA,NA,DEAD
20190624,14,13,Single,24,,1_24_P01,2,1_24_32,C,High,NA,NA,DEAD
20190624,14,13,Single,24,,1_24_P01,4,1_24_35,C,High,NA,NA,DEAD
20190624,14,13,Single,24,,1_24_P01,6,1_24_7,C,High,NA,NA,DEAD
20190624,14,13,Single,24,,1_24_P02,1,1_24_1,D,High,15,1819,
20190624,14,13,Single,24,,1_24_P02,2,1_24_10,D,High,21,1819,
20190624,14,13,Single,24,,1_24_P02,5,1_24_18,D,High,19,1819,
20190624,14,13,Single,24,,1_24_P02,3,1_24_2,D,High,17,1819,
20190624,14,13,Single,24,,1_24_P02,9,1_24_31,D,High,20,1819,
20190624,14,13,Single,24,,1_24_P02,6,1_24_36,D,High,16,1819,
20190624,14,13,Single,24,,1_24_P02,4,1_24_37,D,High,23,1819,
20190624,14,13,Single,24,,1_24_P02,7,1_24_39,D,High,22,1819,
20190624,14,13,Single,24,,1_24_P02,8,1_24_40,D,High,18,1819,
20190624,14,13,Single,24,,1_24_P02,10,1_24_9,D,High,14,1819,
20190624,14,13,Single,24,,1_24_P03,8,1_24_13,A,Ambient,478,2010,
20190624,14,13,Single,24,,1_24_P03,5,1_24_16,A,Ambient,480,2010,
20190624,14,13,Single,24,,1_24_P03,4,1_24_21,A,Ambient,482,2010,
20190624,14,13,Single,24,,1_24_P03,2,1_24_23,A,Ambient,477,2010,
20190624,14,13,Single,24,,1_24_P03,9,1_24_29,A,Ambient,476,2010,
20190624,14,13,Single,24,,1_24_P03,7,1_24_38,A,Ambient,481,2010,
20190624,14,13,Single,24,,1_24_P03,10,1_24_4,A,Ambient,483,2010,
20190624,14,13,Single,24,,1_24_P03,1,1_24_6,A,Ambient,474,2010,
20190624,14,13,Single,24,,1_24_P03,6,1_24_61,A,Ambient,475,2010,
20190624,14,13,Single,24,,1_24_P03,3,1_24_8,A,Ambient,479,2010,
20190624,14,13,Single,24,,1_24_P04,3,1_24_11,B,Ambient,300,1927,
20190624,14,13,Single,24,,1_24_P04,7,1_24_12,B,Ambient,297,1927,
20190624,14,13,Single,24,,1_24_P04,10,1_24_14,B,Ambient,303,1927,
20190624,14,13,Single,24,,1_24_P04,8,1_24_15,B,Ambient,299,1927,
20190624,14,13,Single,24,,1_24_P04,2,1_24_22,B,Ambient,294,1927,
20190624,14,13,Single,24,,1_24_P04,9,1_24_24,B,Ambient,301,1927,
20190624,14,13,Single,24,,1_24_P04,5,1_24_27,B,Ambient,302,1927,
20190624,14,13,Single,24,,1_24_P04,1,1_24_28,B,Ambient,295,1927,
20190624,14,13,Single,24,,1_24_P04,6,1_24_34,B,Ambient,298,1927,
20190624,14,13,Single,24,,1_24_P04,4,1_24_5,B,Ambient,296,1927,
20190624,14,13,Single,3,,1_3_P01,4,1_3_10,C,High,233,1910,
20190624,14,13,Single,3,,1_3_P01,2,1_3_2,C,High,229,1910,
20190624,14,13,Single,3,,1_3_P01,10,1_3_21,C,High,227,1910,
20190624,14,13,Single,3,,1_3_P01,1,1_3_25,C,High,231,1910,
20190624,14,13,Single,3,,1_3_P01,3,1_3_30,C,High,225,1910,
20190624,14,13,Single,3,,1_3_P01,6,1_3_33,C,High,230,1910,
20190624,14,13,Single,3,,1_3_P01,5,1_3_34,C,High,232,1910,
20190624,14,13,Single,3,,1_3_P01,7,1_3_38,C,High,228,1910,
20190624,14,13,Single,3,,1_3_P01,9,1_3_39,C,High,226,1910,
20190624,14,13,Single,3,,1_3_P01,8,1_3_40,C,High,224,1910,
20190624,14,13,Single,3,,1_3_P02,8,1_3_14,D,High,60,1829,
20190624,14,13,Single,3,,1_3_P02,1,1_3_15,D,High,56,1829,
20190624,14,13,Single,3,,1_3_P02,4,1_3_18,D,High,61,1829,
20190624,14,13,Single,3,,1_3_P02,6,1_3_27,D,High,63,1829,
20190624,14,13,Single,3,,1_3_P02,7,1_3_36,D,High,59,1829,
20190624,14,13,Single,3,,1_3_P02,5,1_3_37,D,High,54,1829,
20190624,14,13,Single,3,,1_3_P02,2,1_3_4,D,High,62,1829,
20190624,14,13,Single,3,,1_3_P02,10,1_3_5,D,High,57,1829,
20190624,14,13,Single,3,,1_3_P02,3,1_3_8,D,High,58,1829,
20190624,14,13,Single,3,,1_3_P02,9,1_3_9,D,High,55,1829,
20190624,14,13,Single,3,,1_3_P03,4,1_3_1,B,Ambient,407,1953,
20190624,14,13,Single,3,,1_3_P03,10,1_3_16,B,Ambient,410,1953,
20190624,14,13,Single,3,,1_3_P03,2,1_3_19,B,Ambient,409,1953,
20190624,14,13,Single,3,,1_3_P03,5,1_3_24,B,Ambient,408,1953,
20190624,14,13,Single,3,,1_3_P03,1,1_3_28,B,Ambient,413,1953,
20190624,14,13,Single,3,,1_3_P03,9,1_3_29,B,Ambient,406,1953,
20190624,14,13,Single,3,,1_3_P03,7,1_3_3,B,Ambient,412,1953,
20190624,14,13,Single,3,,1_3_P03,8,1_3_32,B,Ambient,405,1953,
20190624,14,13,Single,3,,1_3_P03,3,1_3_6,B,Ambient,411,1953,
20190624,14,13,Single,3,,1_3_P03,6,1_3_7,B,Ambient,404,1953,
20190624,14,13,Single,3,,1_3_P04,2,1_3_11,A,Ambient,441,2000,
20190624,14,13,Single,3,,1_3_P04,1,1_3_12,A,Ambient,439,2000,
20190624,14,13,Single,3,,1_3_P04,5,1_3_13,A,Ambient,437,2000,
20190624,14,13,Single,3,,1_3_P04,10,1_3_17,A,Ambient,434,2000,
20190624,14,13,Single,3,,1_3_P04,3,1_3_20,A,Ambient,435,2000,
20190624,14,13,Single,3,,1_3_P04,9,1_3_22,A,Ambient,438,2000,
20190624,14,13,Single,3,,1_3_P04,8,1_3_23,A,Ambient,436,2000,
20190624,14,13,Single,3,,1_3_P04,4,1_3_26,A,Ambient,440,2000,
20190624,14,13,Single,3,,1_3_P04,6,1_3_31,A,Ambient,442,2000,
20190624,14,13,Single,3,,1_3_P04,7,1_3_35,A,Ambient,443,2000,
20190624,14,13,Single,31,,1_31_P01,7,1_31_11,D,High,42,1824,
20190624,14,13,Single,31,,1_31_P01,6,1_31_12,D,High,40,1824,
20190624,14,13,Single,31,,1_31_P01,3,1_31_15,D,High,34,1824,
20190624,14,13,Single,31,,1_31_P01,4,1_31_17,D,High,39,1824,
20190624,14,13,Single,31,,1_31_P01,1,1_31_18,D,High,36,1824,
20190624,14,13,Single,31,,1_31_P01,8,1_31_19,D,High,38,1824,
20190624,14,13,Single,31,,1_31_P01,5,1_31_21,D,High,41,1824,
20190624,14,13,Single,31,,1_31_P01,10,1_31_27,D,High,37,1824,
20190624,14,13,Single,31,,1_31_P01,2,1_31_36,D,High,43,1824,
20190624,14,13,Single,31,,1_31_P01,9,1_31_61,D,High,35,1824,
20190624,14,13,Single,31,,1_31_P02,6,1_31_13,B,Ambient,425,1958,
20190624,14,13,Single,31,,1_31_P02,1,1_31_29,B,Ambient,431,1958,
20190624,14,13,Single,31,,1_31_P02,3,1_31_3,B,Ambient,432,1958,
20190624,14,13,Single,31,,1_31_P02,7,1_31_30,B,Ambient,429,1958,
20190624,14,13,Single,31,,1_31_P02,9,1_31_31,B,Ambient,428,1958,
20190624,14,13,Single,31,,1_31_P02,5,1_31_38,B,Ambient,424,1958,
20190624,14,13,Single,31,,1_31_P02,8,1_31_39,B,Ambient,433,1958,
20190624,14,13,Single,31,,1_31_P02,2,1_31_40,B,Ambient,427,1958,
20190624,14,13,Single,31,,1_31_P02,10,1_31_62,B,Ambient,430,1958,
20190624,14,13,Single,31,,1_31_P02,4,1_31_7,B,Ambient,426,1958,
20190624,14,13,Single,31,,1_31_P03,6,1_31_1,A,Ambient,448,2003,
20190624,14,13,Single,31,,1_31_P03,4,1_31_10,A,Ambient,452,2003,
20190624,14,13,Single,31,,1_31_P03,10,1_31_16,A,Ambient,445,2003,
20190624,14,13,Single,31,,1_31_P03,3,1_31_2,A,Ambient,450,2003,
20190624,14,13,Single,31,,1_31_P03,5,1_31_23,A,Ambient,446,2003,
20190624,14,13,Single,31,,1_31_P03,1,1_31_25,A,Ambient,444,2003,
20190624,14,13,Single,31,,1_31_P03,9,1_31_28,A,Ambient,453,2003,
20190624,14,13,Single,31,,1_31_P03,8,1_31_33,A,Ambient,451,2003,
20190624,14,13,Single,31,,1_31_P03,7,1_31_37,A,Ambient,449,2003,
20190624,14,13,Single,31,,1_31_P03,2,1_31_9,A,Ambient,447,2003,
20190624,14,13,Single,31,,1_31_P04,3,1_31_14,C,High,222,1908,
20190624,14,13,Single,31,,1_31_P04,5,1_31_20,C,High,219,1908,
20190624,14,13,Single,31,,1_31_P04,6,1_31_22,C,High,221,1908,
20190624,14,13,Single,31,,1_31_P04,4,1_31_24,C,High,220,1908,
20190624,14,13,Single,31,,1_31_P04,8,1_31_26,C,High,217,1908,
20190624,14,13,Single,31,,1_31_P04,2,1_31_35,C,High,NA,NA,DEAD
20190624,14,13,Single,31,,1_31_P04,7,1_31_4,C,High,215,1908,
20190624,14,13,Single,31,,1_31_P04,9,1_31_5,C,High,223,1908,
20190624,14,13,Single,31,,1_31_P04,1,1_31_6,C,High,216,1908,
20190624,14,13,Single,31,,1_31_P04,10,1_31_8,C,High,218,1908,
20190624,14,13,Single,32,,1_32_P01,7,1_32_1,A,Ambient,488,2012,
20190624,14,13,Single,32,,1_32_P01,4,1_32_15,A,Ambient,491,2012,
20190624,14,13,Single,32,,1_32_P01,3,1_32_2,A,Ambient,492,2012,
20190624,14,13,Single,32,,1_32_P01,6,1_32_20,A,Ambient,490,2012,
20190624,14,13,Single,32,,1_32_P01,8,1_32_22,A,Ambient,484,2012,
20190624,14,13,Single,32,,1_32_P01,9,1_32_24,A,Ambient,487,2012,
20190624,14,13,Single,32,,1_32_P01,5,1_32_33,A,Ambient,493,2012,
20190624,14,13,Single,32,,1_32_P01,2,1_32_35,A,Ambient,486,2012,
20190624,14,13,Single,32,,1_32_P01,10,1_32_61,A,Ambient,489,2012,
20190624,14,13,Single,32,,1_32_P01,1,1_32_62,A,Ambient,485,2012,
20190624,14,13,Single,32,,1_32_P02,4,1_32_14,B,Ambient,287,1925,
20190624,14,13,Single,32,,1_32_P02,3,1_32_17,B,Ambient,286,1925,
20190624,14,13,Single,32,,1_32_P02,5,1_32_21,B,Ambient,290,1925,
20190624,14,13,Single,32,,1_32_P02,2,1_32_30,B,Ambient,293,1925,
20190624,14,13,Single,32,,1_32_P02,9,1_32_31A,B,Ambient,288,1925,
20190624,14,13,Single,32,,1_32_P02,6,1_32_34,B,Ambient,291,1925,
20190624,14,13,Single,32,,1_32_P02,8,1_32_4,B,Ambient,292,1925,
20190624,14,13,Single,32,,1_32_P02,8,1_32_40,B,Ambient,285,1925,
20190624,14,13,Single,32,,1_32_P02,1,1_32_63,B,Ambient,284,1925,
20190624,14,13,Single,32,,1_32_P02,10,1_32_7,B,Ambient,289,1925,
20190624,14,13,Single,32,,1_32_P03,2,1_32_10A,D,High,28,1822,
20190624,14,13,Single,32,,1_32_P03,1,1_32_13,D,High,31,1822,
20190624,14,13,Single,32,,1_32_P03,4,1_32_26,D,High,26,1822,
20190624,14,13,Single,32,,1_32_P03,6,1_32_28,D,High,24,1822,
20190624,14,13,Single,32,,1_32_P03,5,1_32_3,D,High,33,1822,
20190624,14,13,Single,32,,1_32_P03,10,1_32_31B,D,High,32,1822,
20190624,14,13,Single,32,,1_32_P03,9,1_32_38,D,High,29,1822,
20190624,14,13,Single,32,,1_32_P03,8,1_32_64,D,High,30,1822,
20190624,14,13,Single,32,,1_32_P03,3,1_32_65,D,High,25,1822,
20190624,14,13,Single,32,,1_32_P03,7,1_32_9,D,High,27,1822,
20190624,14,13,Single,32,,1_32_P04,6,1_32_10B,C,High,168,1855,
20190624,14,13,Single,32,,1_32_P04,8,1_32_11,C,High,164,1855,
20190624,14,13,Single,32,,1_32_P04,5,1_32_16,C,High,171,1855,
20190624,14,13,Single,32,,1_32_P04,4,1_32_19,C,High,167,1855,
20190624,14,13,Single,32,,1_32_P04,9,1_32_23,C,High,169,1855,
20190624,14,13,Single,32,,1_32_P04,1,1_32_25,C,High,166,1855,
20190624,14,13,Single,32,,1_32_P04,7,1_32_32,C,High,172,1855,
20190624,14,13,Single,32,,1_32_P04,2,1_32_37,C,High,170,1855,
20190624,14,13,Single,32,,1_32_P04,10,1_32_5,C,High,165,1855,
20190624,14,13,Single,32,,1_32_P04,3,1_32_8,C,High,173,1855,
20190624,14,13,Single,4,,1_4_P01,10,1_4_1,D,High,148,1851,
20190624,14,13,Single,4,,1_4_P01,3,1_4_14,D,High,146,1851,
20190624,14,13,Single,4,,1_4_P01,9,1_4_17,D,High,149,1851,
20190624,14,13,Single,4,,1_4_P01,4,1_4_18,D,High,145,1851,
20190624,14,13,Single,4,,1_4_P01,6,1_4_23,D,High,150,1851,
20190624,14,13,Single,4,,1_4_P01,5,1_4_33,D,High,144,1851,
20190624,14,13,Single,4,,1_4_P01,8,1_4_38,D,High,153,1851,
20190624,14,13,Single,4,,1_4_P01,2,1_4_40,D,High,151,1851,
20190624,14,13,Single,4,,1_4_P01,7,1_4_5,D,High,147,1851,
20190624,14,13,Single,4,,1_4_P01,1,1_4_7,D,High,152,1851,
20190624,14,13,Single,4,,1_4_P02,9,1_4_16,B,Ambient,353,1939,
20190624,14,13,Single,4,,1_4_P02,5,1_4_24,B,Ambient,350,1939,
20190624,14,13,Single,4,,1_4_P02,8,1_4_25,B,Ambient,351,1939,
20190624,14,13,Single,4,,1_4_P02,7,1_4_27,B,Ambient,348,1939,
20190624,14,13,Single,4,,1_4_P02,3,1_4_28,B,Ambient,344,1939,
20190624,14,13,Single,4,,1_4_P02,1,1_4_30,B,Ambient,352,1939,
20190624,14,13,Single,4,,1_4_P02,2,1_4_31,B,Ambient,347,1939,
20190624,14,13,Single,4,,1_4_P02,6,1_4_35,B,Ambient,345,1939,
20190624,14,13,Single,4,,1_4_P02,4,1_4_36,B,Ambient,346,1939,
20190624,14,13,Single,4,,1_4_P02,10,1_4_9,B,Ambient,349,1939,
20190624,14,13,Single,4,,1_4_P03,3,1_4_19,A,Ambient,527,2022,
20190624,14,13,Single,4,,1_4_P03,4,1_4_20,A,Ambient,525,2022,
20190624,14,13,Single,4,,1_4_P03,8,1_4_21,A,Ambient,528,2022,
20190624,14,13,Single,4,,1_4_P03,10,1_4_26,A,Ambient,524,2022,
20190624,14,13,Single,4,,1_4_P03,6,1_4_29,A,Ambient,531,2022,
20190624,14,13,Single,4,,1_4_P03,2,1_4_3,A,Ambient,533,2022,
20190624,14,13,Single,4,,1_4_P03,7,1_4_32,A,Ambient,526,2022,
